injifannoowwan boqonnaa jijjiiramaa galmaa'an oromoo qofa hin lammiilee itoophiyaa hundaaf dirree aara galfii uumaa jiru,30
oromoon silas itoophiyaa walqixxummaan roga maraa mirkanaa'e uumuuf ol'aantummaa murnafi eenyummaa tokkoo mirkaneessuuf hin qabsoofne,30
obbo shimallis oromoon guutuu oromiyaafi biyyoota ambaarraa ayyaana irreecha kabajuuf dhufan rakkoo tokko ayyaaneffattan ummanni magaalaa finfinnee simannaa hooaafi jaalala obbolummaa agarsiiftaniif galata guddaa qabdu jedhan,30
oromoon sirna gadaatiin bulu ilaalcha fuula duraa har'aa qofa ilaaluu hin qabu,30
magaalonni oromoon keessaa baqatee godaanu hin hojjetee horatee badhaadhu taasisuuf hojjetamaa jira jedhan yaa'iin caffee oromiyaa aadde loomii badhoo,30
duudhaan obbolummaa tokkummaa ummattootaa ergama humnootii diigumsaatin hin gufatu jedhe oromoo demokraatiik paartiin,30
oromoon duudhaa hammannaa jaalalaan saboota biroo waliin jiraachuu qabuun qaamolee badii saaxiluu shira isaaniis fashalsuun hojjetu gaafateera odpn,30
oromoo demokraatiik paartiin amaaraa demokraatiik paartii mootummaa amaaraa waliin olaantummaan seeraa kabajamuu obbolummaan sabootaa cimu hojjeta jedheera ibsichi,30
uummatni oromoo saba balaa itoophiyaa keessattisa tae gaanfa afrikaa balinaan argamuu aadaa duudhaa seenaa afaan ittiin beekamu mataa qabuudha,30
duudhaa sirna gadaa oromoon ittiin jiraachaa ture keessaas rakkoowwan wal dhabdee keessaa alaan dhufuu mudatu mareen hiikkachuun nagaa taeen waliin jiraachaa tureera,30
jaarsummaan aadaa oromoo bulchiinsa sirna gadaa ittin wal dhabdee hiikan tokkodha,30
jaarsooliin aadaa oromootti rakkoo isaaniitti uumame xinxalu sakattau dhimmoota adda addaas ilaalu nama waldhabe arganis maeiisisu rakkoo uumames jaarsummaatti dhiyeeffattaniif fedhii gaafatu,30
obbo shimallis abdiisaa p oromiyaa yaada xumuraa kallattii waltajjii marii kora sabaa yuuba oromoo waliin taasifamerratti kennan,30
gochaa sabboonummaa tokkummaa oromoo cabsu kamuu irratti qabsoofna,30
sabboonummaa tokkummaa oromoo irratti duudhaan ganamaa ummtaa deebiu seenaan oromoo sirnaan barreeffamee guddatu dhalootaaf dabru bajata guddaa ramannee halkanii guyyaa irratti xiyyeeffannee hoojjenna,30
hojiin hoojjetamu kamuu fedhiif faayiddaa ummata oromoo kabajchiisu qofaan raawwatama,30
angoo siyaasaa kaleessaa saamnu hin tahin oromoon duroomee hiyyummaa moohatuuf tajaajilamna,30
irreechi oromoof galata kabaja tokkummaadha,30
irreecha hora finfinneefi hora harsadii bara kabajamuuf qophiin xumuramuu gamtaan tokkummaa abbootii gadaa oromoo beeksise,30
oromoon sabootaafi sablammoota biroo mirgasaaniif qabsaa'aa ture,30
gaaffiin oromoon gaafataa ture adda addaatti tooftaawwan garaa garaan harkaa gatuuf duulamus aadaafi eenyummaasaa eeggatee har'aan gahateera,30
oromoon irreecha wayita kabajatu seenaan beekamu duula aduwaafi weerara xaaliyaanii saboota biyyattii biroo waliin ta'uun duulee walabummaa biyyattii eegee har'aan gahe irreechas sabootaafi sablammoota biyyattii waliin kabajachuu qabu,30
guyyaan rreecha guyyaa oromoon jaalala hammataafi nageenya ta'uusaa mirkaneessinudha,30
oromoon aadaa saba biroo jaallatuufi kabaju saboonniifi sablammoonni biyyattiis ayyaana oromoo irreecha waliin ta'uun kabajataniif abbootin gadaa waamicha dhiheessaniiru,30
ummanni oromoo qabsoo bara dheeraa taasisaa tureen wareegama guddaa kaffaluun waggoota 150n injifannoo siyaasaatiin goonfateera,30
ummanni oromoo qabsaaeef wareegama qaqqaaliis kaffalaa tureef biyyasaarratti alagaa taee cunqursaafi saamicha gahaa ture ofirraa fonqolchuun mirga abbaa biyyummaafi bilisummaa goonfachuufi,30
ammaa qabsoo hafeef hojjechaa duudhaa oromummaan lammii ijaaruu fufna artist hawwii tazarraa,30
ammaan boooda qabsoo hafeef yaada moo'ataafi beekumsaan hojjechaa duudhaa oromummaa keeenyaan lammii ijaaruu fufna jette weellistuu hawwii tazarraa,30
artistoonni oromoo magaala sulultaa jiraatan qindeessummaa weellistuu hawwii tazarraatiin har'a hawaasa magaalichaa waliin ta'uun magaalichatti qulqulleessuun barattoota maatiinsaanii harka qalleeyyii ta'aniif meeshaa barnootaa deggaran,30
galeessi qabsoo oromoo sumaalee ture pmns ob musxafee muhaammad,30
oromoon bara qabsoorra ture galeessa qabsoosaa sumaalee taasifaatee ture beekamaadha,30
gaggeessitoota qabsoo oromoo ammaa waliinis waliif dagalee ta'uu mirkaneessuufi hariiroon ganamaa itituuf waliin jaalala guddaan hojjechaa jiraniif kabajaa qabnuuf olaanaadha ob musxafee muhaammad,30
orommoofi sumaaleen daangaa dheeraa waliin qooddachuu keenyaan wal qabatee walitti bu'insoti xixiqqoon marga bishasniifi daangaan wal qabatee darbee darbee uumamu qaamolee walitti bu'iinsa sabaatti geddaruu barbaadan dhaabbachuun hundeerraa dhabamsiisuudhaafis qindoominasn hojjenna,30
ibsa kabajaa ayyaana hora finfinneefi hora arsadee ilaalchisuun gumiin tokkummaa abbootii gadaa oromoo ibsa kennaniiru,30
oromoon magaalaa keessaa dhiibamee keessaa godaaneefi salphifametti irreecha nagaa tokkummaafi jaalalaa saba addaan hin qodiin hammachuun waliin kabajatudha,30
ummanni oromoo gaaffii dheeraa ture irreecha hora finfinnee kabajachuuf wareegamni kaffalaa tures deebii argate ta'eefi oromoon biyya keessaafi biyya alaa jiru lagaan amantaafi siyaasaan wal hin qoodiin guyyaa seena qabeessa miidhagfachuu qabna,30
irreechi oromoo qofa hin ta'in saboota kuush hundaafi jaallattoota oromoo maraati,30
aadaa waldhagahuu kabajuu qabnu cimsachuun tokkummaa nageenyaaf dursa kennun barbaachisadha jedhan abbootiin gadaa godina horroo guduruu wallaggaa,30
irreechi sirna galateefannaa uummanni oromoo yerootti bacaqii gannaa darbee booqaa birraatti ceuutti waliin tauun waaqasaa galateeffatu kadhatudha,30
abbootiin gadaa godina horroo guduruu wallaggaa obn dubbisees aadaa waldhagahuu oromoon qabuun murtee gamtaa abbootiin gadaa dabarsan dhagahun hojiirraa oolchuu qabna jedhan,30
murteen gamtaa abbootii gadaa dabarsan fayyuummaa nageenya hawaasaaf yaadame taeef hawaasni oromoo beekee murtiichaa kabajuu qabas jedhan,30
irreechi oromoota biratti ayyaana ulfinaafi kabaja guddaadhaan kabajamu ta'uu jiddu galli aadaa oromoo beksise,30
irreechi oromoota biratti ayyaana ulfinaafi kabaja guddaadhaan kabajamuudha jedhan daareektarri olaanaa jiddu gala aadaa oromoo obbo dirribaa tarrafaa,30
ayyaanni irreechaa ayyaana ulfinaafi kabaja olaanaadhaan oromoota maraan kabajamuudha jedhan obbo dirribaan,30
jaarmiyaalee sirni gadaa oromoofi addunyaaf gumaache keessaa tokkoofi guddaan jaarmiyaa irreechaati jedhan obbo dirribaan irreechi sirna waaqa tokkicha uumaa hundaa tae ittiin galateeffatanidha,30
ummanni oromoo kabajaafi ulfina waaqayyoof qabu ittiin ibsatu sirna galateeffannaa ykn irreechati jedhan,30
irreechi oromoo falaasama galateeffannaa ykn dhugeeffannaa oromoon addunyaa ittiin humna waaqaa ibsu jireenya raaju dhoksaa ykn iccitii jiruufi jireenyaa dhalootaaf ykn labata aanuuf ittiin ibsudhas jedhan obbo dirribaan,30
ummata oromoo biratti irreechi iddoo adda addaatti gaggeeffamu tauyyuu gurguddoon irreecha tulluufi malkaati jedhan obbo dirribaan,30
irreechi baranaas wayita kabajamuus akkaataa gamtaan abbootii gadaa oromoo ergaa dabarsaniin dhibee covid 19 ofeegaa namoota murtaaeen tahuu qaba jechuunis dhaamaniiru daareektarri olaanaan jiddu gala aadaa oromoo obbo dirribaa tafarraa obn,30
ummanni oromoo falaasama haaraa addunyaan hin beekne kalaqee falaasama caasaalee garaagaraa ijaaree ijoolleesaa umuriisaarraa kaasee geggeessummaatti qopheessuudhaan duudhaalee seera akkaataa ittiin walii galu ilaafi ilaameen sabaatti barsiisee ijaaruun waraanaaf qophaaee mooee biyyaafi saba balifatee ummata seenaa addaa hojjette tauunsaa beekama,30
yaa oromoo tolu tokkummaadha,30
duudhaalee oromoo babalifannaa duwwaa hin tain oromummaan hammachuu barsiise,30
oromoon boojiee ilma boojuu ilmaatti guddifachuu barsiise,30
oromoon ijoollee haadhaa abbaa hin qabne abbaa taee guddifachuu barsiise,30
oromoon waraannaan mooa waraanaan nama haammata nama hin ajjeesu,30
oromoon moouuf fudhatu guyyaa tokkoof gabrummaa amanee fudhatee hin beeku,30
maaliif oromoon jaarraa tokkoo oliif qabsaaee injifannoorraa mooachuuf rakkate jennee qoodameefi,30
waggoota afur duratti dhdoun haaromsaatti gaafa galu oromoon qabsaaa umurii lakkaaaa guyyaa guyyaadhaan aarsaa kaffalaa mooachuu hin dandeenyee,30
oromoon jarmiyaalee siyaasaa maqaasaatiin dhaabbatanii qabsaaaniin daangeffamee hafu hin tain abdii furmaata afrikaa tauusaa hubachuun barbaachisaadha,30
oromoon booicha keessaa bahuu qaba oromummaan boouu hin barsiifne taeef,30
oromoon beela duwwaa hin tain quufas dandaee buluu dandauuf garmalee quufuufi sirbuun hin barbaachisu,30
garmalee quufuu sirbuun bara 1983 4 oromoorratti fide hin dagatinaa,30
yaa diinota oromoon bulchuu duwwaa hin tain ijaaruu beekuuf gabaabaa oromoon kaleessa falaasama gadaa addunyaaf kennetti falaasama haaraa afrikaafi addunyaaf saayinsawa taeen kennee isninitti agarsiisuuf waadaan gala,30
oromoon sirna gadaa abbaa gadaa qofa miti qabu seera baasus qaba taeef waaeen olaantummaa seeraa haaraa miti,30
oromootiin daldaluun hin dandaamu,30
paartii kudha shan digdama taanii oromoo dadhabsaa jiraachuun hin barbaachisu,30
oromoo lixaa oromoo bahaa oromoo hunduu oromoo taeef jarmiyaalee baayee hin barbaachisu baayate 2 3 qofti oromoof gahaadha,30
oromoon xawalwaallee hin jaalatu taeef warri dhaabattanii achi daldaltan achi dhaabattanii daldaltan ofiifis sabaafis hin taatan,30
ummanni oromoo guutuun gaaffii dinagdee ummata keenyaa qeerroof dargaggoof gaaffii murteessadha,30
oromummaan barsiise sabaafi sab lammii hammachuu wal kabajuun waliin jiraanna,30
oromoon dammaqee tokkummaan ceuu qabu yaada mooataa qabaachuu qaba,30
oromoon walirratti duuluu dhiisee waliif duuluu eegaleera obbo abbaaduulaa gammadaa,30
fedhiin dhuunfaafi ilaalchi siyaasaa qabnu taus dantaa ummata oromoorratti waliin dhaabbachuutu eegama ,30
oromoon tokko tahee dhaabbatu,30
oromoon hara mooe gaafa garaan hundaa walitti booye,30
mareen hariiroo obbolummaa ummatoota oromoo amaaraa waliin taasifame milkaa'eera shimallis abdiisaa,30
mareen obbolummaa saboota oromoofi amaaraa gidduutti magaalaa ambootti deemsifame milkaaaa ture jedhan ob shimallis waltajjii saboota lamaan gidduutti burjaajjii jiruuf deebii kennedha,30
afaan oromoo afaan federaalaa tauuf mootummaan amaaraas milkaaina afaanichaatiif hojjetu tauu ifoomsee jira,30
waltajjiin oroomaaraa ambootti geggeeffamaa ture xumurame,30
aanaa prz bmno obbo shimallis abdiisaa ummata oromoof dhaamsa dabarsan,30
aanaa bulchiinsa mootummaa oromiyaa obbo shimallis abdiisaa waltajjjii hariiroo obbolummaa saboota oromoo amaaraa magaala ambootti kaleessa taa'amerratti dhimmoota ijoo ummanni oromoo xiyyeeffannaa guddaa kenneera mootummaa cinaa dhaabbachuun hojjechuu qaburratti dhaamsa dabarsan,30
oromoon siyaasaan bilisoomee jira,30
hoggansi kenninu halkanii guyyaa dinagdeedhaan oromoo bilisoomsuudha,30
qeerroo qarreen hayyuunii hawaasni oromoo bal'aan hojii misoomaa hojjechuuf karoorfanne milkaa'uuf gargaaraa gaafatan obbo shimallis abdiisaa,30
ibsamni sabboonummaa oromummaas ammaan hojiidhaan qabeenyaa beekumsa horachuudhaan ta'uu qabus eeran obbo shimallis abdiisaa,30
oromiyaatti walitti dhufeenya ummattootaa cimsuuf afaan oromoo afaan amaaraa dabalataan afaanoota ityoophiyaa 3 barnoonni laatamu taasiisuun aadaa walii baraniif karoorfamee hojjetamaa jiraachuu obbo shimallis abdiisaan dubbatan ibsaniiru,30
obbolummaan amaaraa oromoo siyaasa shiraatiin hin diigamu,30
rakkoo nageenyaa amaaraa godina addaa oromootti mudateen miidhaa ulfaataan lubbuu qabeenya lammiilee nagayaa gahuu hubannee jirra,30
obboleewwan amaaraa oromoo amaaraa godina addaa oromoo nagayaaf jaalalaan waliin jiraachaa turan,30
ummanni amaaraa ummanni oromoo obboleeyyan bara rakkoo baldhinaa ta'uu paartiin badhaadhinaa oromiyaa hubata,30
amaaraa godina addaa oromoo walloo godina shawaa kaabaatti rakkoo mudate tasgabbeessuuf mootummaan humnoota hidhatanirratti tarkaanfii fudhatu ta'uu prees sakreetariin waajjira muummee ministiraa obbo nugusuu xilaahuun beeksisan,30
walitti dhufeenyi uummatta oromoo amaaraa obbolummaa baraa baratti darbu gabaabaatti addaan ba'uu hin dandeenyedha,30
galli aadaa oromoo akkaadaamii afaan oromoo hundeessuuf waltajjii marii ogeeyyoota hirmaaraachise jioota jahan dhufu kessatti qopheessu tahuu beeksiise,30
daareekteerri olaanaa gala aadaa oromoo obbo dirribaa tarrafaa obn'tti himanitti akkaadaamii afaan oromoo hundeessuufi dhimma kanarratti muuxannoo naannoleerraa fudhachuun yaadi kaumsaa tokko qopheessuun mariif dhiyaata,30
giduu galli aadaa oromoo qorannoo afaan oromootiin afoolaafi ogbarruu galmee jechootaa caaslugaa moggaasa jechootaafi waaltina afaan oromoo irratti jioota 6'n aanaan baldhinaan karoorfatee hojjeetu tahuu obbo dirrribaan dubbataniiru,30
kora afaan oromoo tokko qopheessuun dhimma guddina afaan oromoo hundeeffama akkaadaamii afaan oromoofi dhimma waaltinaa afaan oromoo irratti ogeeyyii afaanii waliin mariin taaama,30
barruun waaltiina afaan oromoo irratti xiyyeeffattu wiirtuun jildiin 14ffaas maxxanfamee ummata gahas jedhan obbo dirribaa tarrafaa,30
amaarri dhufe oromoon dhufe saba walitti buusu,30
oromoon mammaaku 'korma ba'u gooranatti beeku' jedha jedhan obbo hundeessaa boonsaa haacaaluun innuma ijoollummaa korma ture jedhu,30
weelluu 'maal mallisaa' jedhu art haacaaluun imalli dheeraa oromoon mirga kabachiisuuf godhu maaliif galma hin geenye gaafata,30
oromoon wantoota hedduu shanitti qoodee ilaala uumaa waliinis walqabsiisa fakkeenyaaf gadaan oromoo shan odaa shan jaarsoliin dhimma biyyaa ilaalan shanee jaarsaa jedhamu shanan seera baastotaas jiru,30
uummanni oromoo maaliif wantoota shanitti qooduu filate falaasamni lakkoofsa shan jiru maali wantoonni oromoon shanitti qoodee ilaalu maalfaadha,30
duudhaan lakkoofsi shan jiruufi jireenya oromoo keesatti qabu maali,30
uummanni oromoo maaliif wantoota shanitti qooduu filate falaasamni lakkoofsa shan jiru maali,30
wantoonni oromoon shanitti qoodee ilaalu maalfaadha,30
tokkummaa gadi hin dhiisinaa har'as tokkummaan barbaachisa borus tokkummaan nubarbaachisa biraa hin qabdu oromoon,30
tokkummaa jabeessaa nuhoo goobanaa lamaan gaaffiif deebii bbc waliin godhe irratti dubbate,30
oromoon eebbaan bana eebba fudhadhaa,30
oromoon bakka badhaadherra taa'uunsaa tasa hin fakkaa,30
oromoon hantuuta mana keessaa hin bineensa alaarratti qabsaa'uu qaba,30
yunvarsiitiin wallaggaa seenaa afaan oromoo jalqabaati jedhame barattoota afur afaan oromoon sadarkaa digirii sadaffaatti barsiisee eebbaaf qopheesse,30
barattoonni yunivarsiitii wallaggaatti qorannoo afaan oromootiin qopheessanii dhiyeessan kunneenis bakka garaatii seenaa hojjechuu isaaniitiif yunvarsiitii dinqisiifannaa hedduu argachaa jiru,30
bakka oromoon jiru hunda odaan jira,30
'bakka baankiin dhuunfaa hin jirretti qonnaan bulaan oromoo daldalaan oromoo eenyurraa liqeeffata,30
odeessaalee har'aa guyyaa sanbataa biraan geenyu suura maanguddoon uffata aadaa oromoon miidhaganii farda harkisaa ka'an eegalla,30
oromoon fardaaf jaalala addaa qaba,30
oromoon itoophiyaan biyya kooti afaan afaan hojii biyyattii jedhu hedduu gammachiisa '' dr abiy ahmed,30
geetuu kootu weellisaa qaro dhabeessa finfinnee afaan oromoon weellisaa jiru,30
oromoon finfinnee gahee akkamii qabaachuu qaba jedhurratti hojjenna,30
shamarran oromoo finfinnee eenyummaa hin beekneefi oromummaa isaaniitti mataa hin qabannerratti hojjenna shamarran rakkatanis nigargaarra teessuu waldichaa dubartoota finfinnee shamarree tigist kumsaa,30
ummanni oromoo ummata guddaa biyya itoophiyaatiin alalleen biyyoota biraa garaa garaa hedduminaan jiraata,30
'galmi dhugaa bilisummaa oromooti kaayyoo gootonni oromoo wareegamaniifi '',30
kan oromoon hawwee dhabe aarsaa kamuu gaafatuu guyyaa tokko argachuu dandau '',30
obbo bulchaa dammaqsaa ogeessa diinagdeeti jalqabaaf nama paarlaamaa afaan oromootiin dubbataniidha,30
oromoon sirna gadaan mootummaa ofiin bulchu hundeeffachuu danda'a,30
oromoon wayita mammaakuun wal eebbisu ''bunaa nagaa hin dhabinaa'' jedha,30
uummanta oromoo waliin amantii qofa hin hunda waliin qabna ustaaz raayyaa,30
ustaaz raayyaa abbaa maccaa barsiisaa amantii ta'anis quuqqaa saba oromoo kaasuun wayita dubbatan dhagahamu,30
bara adda bilisummaa oromootti makaman kaasanii dhimma mirga oromoof dubbachuurraa duubatti hin jenne jedhan ustaaz raayyaan,30
hacaaluun gaaffiifi deebii omn waliin taasiseen jechi dubbateefi namoonni hedduu yaadatan ani oromoof qaaliidha jedhu ture,30
weellisaa beekamaan oromoo haacaaluu hundeessaa waxabajjii 29 2020 ali waxabajjii 22 2012 galgala sa'a 3 30 irratti magaalaa finfinneetti rasaasaan rukutamee ajjeefame,30
ejjennoon 'paartii badhaadhinaa' afaan oromoof carraamoo yaaddoo,30
oromoof gaaffiin deebiyuun hafee wantota madaa tutuqqan mootota kaleessa gabroomsaa turan dhiitaa turan fixaa turan harkaafi harmasaa muraa turan faarsuun mufii uumeera jawaar mohaammad,30
obn namoota 'oromoof oolmaa oolan' jedheef beekamtii kenne,30
oromia broadcasting network obn qophii addaa bara haaraa finfinnee galma gala aadaa oromootti qopheesseen ''qabsaa'ota hayyoota ummata oromoof oolmaa guddaa oolaan'' jedhe badhaasuun beekamtii kenneef,30
dubbi himtuun hawaasa oromoo ameerikaa kutaa bulchiinsa minisootaa mirga oromoof dubbachuun beekamtuu najaat hamzaa hiriira hawwaasni oromoo gochaa jiru ilaalchisee bulchiinsa sadarkaa gadi jirurraa qabee federalaatti gaaffii dhiyeeessaa jiran bbc'tti himte,30
odaan muka oromoof hiika addaa qabuudha,30
osa'n qabsoo oromoof maal buuse,30
naamusa qabsoo ummatni oromoo rasaasni irratti roobuu gaggeesseefi haaloo bahuuf hin yaadiin haala jiruuf dinqisiifannaa qabas jetti aadde fatiyaa awwal,30
yakkaa waldhabdee oromoofi sumaalee gidduutti tureef qaamni gaafatamu beekamaadha gaafatamu,30
oromoonni ormaa jedhamaniifi biyya keeniyaa jiraatan intala reefu dhalatte ilma ofiitiif kaadhiman beektuu,30
ganna sadiin abiy ahimad ministira muummee itoophiyaa tahuun wayita muudaman sabni oromoo cancalli baroota dheeraaf ture kufetti fudhate,30
ji'oota jahan darban oromoonni 64 ajjeefaman 1400 akkanumaan qabamanii hidhamaniiru jedha gabaasni 'oromia support group' baase,30
oromoonni booranaa kaawuntii qubataniis iddoo jilaa aadaa ufii mullisan ardaa gadamoojjii jedhamu qabu,30
ayyaanni irreechaa waltajjii oromoonni miliyoonaan uffannaa aadaa godinoota adda addaa uffatanii bakka tokkotti mul'atan diizaayiniiwwan uffata aadaa haaraa kalaqamanis irratti muldhatudha,30
oromoonni keenyaa jiran aadaafi afaan dag,30
oromoonni maccaa seenaa gootummaa abishee geerarsa sirbaa walaloo dhahu,30
oromoom jermen waajjira chaansileerii biyya sunii angela merkel duratti jalqaban,30
dubartootii oromoo awustiraaliyaa mormii twitter xuyyuuraan dabarfatan,30
oromoon ofitti haammata aadaa jibbaa nama ajjeesuu hin qabu hoogganaa waajjira kominikeeshinii mootummaa oromiyaa,30
oromoon bulchiinsa biraa filannoof dorgomuu danda'uu saboonni biroonis oromiyaa dorgomuuf mirga qabu obbo taayyee danda'aa,30
bahun keenyaa qofti oromoon mana hidhaati bahee oromoon mana hidhaa hin jirreetti hin lakkoofne qabsoo keessanis booddeetti hin hambisne jedhan obboo baqqalaa garbaa,30
partiileen morkattootaa oromoon socho'aan kongireessi federaalistii oromoo partiin abo filannoo bara 2012 geggeessamutti nagaa hirmaachuuf qophaawaa jiraachuu beeksisan,30
dhugeeffanna aadaa duudha oromootti dhibeen qorsa hin qabne balaan cimaan lubbuu namaa baasu mudatu namni safuu cabsu waaqirraa goru hamtuuf gurra kennuu jedhee amana oromoon dubbatu qorattoonni aadaa seenaa oromoo quba qaban obbo caalaa soorii abbaa caffee gumii tokkummaa abbootii gadaa oromooti,30
oromoon durilee cabe safuu gataa dhufuu ka'e ta'eef ummanni oromoo ilaalchota garaagaraa walitti fidee dhimma waliif tokkoomuun hojjatu,30
oromoon oromoo waliin wal lola jira saalfii jedha gumiin tokkumma abbotti gadaa,30
ayyaanni irreechaa ayyaana oromoon aadaa amantii ittiin ibsatu,30
oromoonni biyya alaa jiraatan maal hojjatan jiruuf jireenyi maal fakkaatinna,30
oromoonni naanoo waashingitan diisii ayyaana irreecha baranaa gaddaan aguggamanee dabarsine jedhan,30
oromoon kitaaba dubbisuu qaba dubbisuun guutuu nama taasisa jedhama dubbisnu,30
hiriirri dhaadannoowwan eenyummaa saba oromoofi oromummaa balaaleffachuun bahamaa jiru falaasama finxaaleeyyiifi calaqqee finxaalessummaati,30
irreechi bakka waaqa tokkicha uumaa hundaa tae marga jiidhaafi abaaboo qulqulluu qabatanii garaa qulqulluudhaan haaloofi mufii tokko oromoon waaqa galateeffatudha,30
oromummaan gaaddisa bilisummaa wal qixxummaa obbolummaati,30
oromummaa ityoophiyummaan waliif hirkoo,30
ityoophiyaa oromootuu tikse asiin gahe lola adawaa gootota gabayyoo gurmuu balachaa saafoo jeneraalota 11 lola irratti hirmaatan keessaa 9 oromoo ture,30
ityoophiyaa oromootu afrikaaf addunyaatti beeksise atleetti abbabaa biqilaa daraartu tullu abbichuufaa,30
itiyoophiyaaf yaadani oromoo dagachuun hin taatu,30
bosonni ummata oromoo biratti kabaja olaanaa qaba biqiltuu daa'ima isaatti ilaala namni biqiltuu mancaase adabama,30
calaqqee sirna gadaa oromoofi mallattoo eenyummaa ummatichaa ta'e sirna kabaja ayyaana irreechaa hora finfinneefi hora har dadii feestiivaala aadaa beekkamaa sadarkaa afriikaa gochuuf hojjetu ta'uu biiroon aadaafi tuurizimii oromiyaa beeksise,30
sirna kabaja ayyaanaa beekkamaa miiliyoonotaa oromootaafi ummata gurraacha afriikaanota maraa kanta'e dhiibbaafi cunqursaa 150 jalaa bahee ayyaana ummata oromoo qofa hintaane ayyaana ummataa gurraacha afriikaa sadarkaa idil'addunyaatti kabajamaa jiru,30
ummanni oromoo seena adawaa gahee ol'aanaa taphate firiis ormiis beeka injifannoo gootonni oromoo irratti adawaa irratti galmeessise badhaadhinaan dabaallama,30
burqaan badhaadhinaa sirna gadaa oromoo,30
badhaadhina filachuun oromummaa jabeessuu,30
oromoo diina hin qabu diinni qaama tokkummaa humna diigu,30
oromoon hunduu ce'uu barbaadne kabaja barbaadne injifannoon arganne harka bubbulee fayyadamuu barbaadne finxaalessitoota dhumaaf cabsuu barbaadne rakkina fuulduratti dhufuuf jiru jalaa ooluu barbaadne fuuldura oromoo ifa taasisuu hawwine cichinee hooggantoota oromoo biyya bulchaa jiraniifi paartii badhaadhinaa deeggaruufi utubuu qabna,30
firri oromoo dhugaan oromoo qofa ta'ettan hubadha,30
oromoon waliif ajajame wal hubate wal inaafuu dhiise dhimmotni hundinuu salphaatti to'atamu,30
paartii badhaadhinaa filachuun injifannoo uummata oromoo tiskuudha,30
paartii badhaadhinaa filachuun injifannoo oromoo tiksuudha,30
paartii badhaadhinaa filachuun oromoon oromiyaa ijaaru filachuudha,30
paartii badhaadhinaa filachuun oromoon itoophiyaa hoogganu filachuudha,30
paartii badhaadhinaa filachuun oromoon afriikaa kabajamu filachuudha,30
paartii badhaadhinaa filachuun addunyaan oromoof xiyyeeffannoo kennitu filachuudha,30
paartii badhaadhinaa filachuun siyaasa oromoo itoophiyaa sirriitti hubachuudha,30
uummanni oromoo dheeradhaaf mirga barbaade deeggaruu barbaade mormuuu yaada bilisaan tarkaanfachiisuu mulqamee,30
dr abiyyi ahmad oromoodha,30
akka oromoon biyya bulchaa jiru hin amanne oromoo qofa obbo leencoo lataa,30
oromoon biyya bulchaa jiru saboonni hundi shakkii tokko amananii fudhatan biyya bulchaa jiru amanee hin fudhanne oromoo qofa jedhan hayyuun siyaasaa gameessi obbo leencoo lataa,30
oromoon mootummaasaa tumsachuun dirqama jedhan obbo leencoon yeroon oromoon afaan tokko dubbachuu qabu tauus eeraniiru tauu baannaan keenyaafis badnee biyyas balleessina ibsan,30
oromoon dhala namaa hundaaf kabaja qaba,30
oromoon bilisummaaf gatii kanfalee qabsaaye,30
oromoon ummata nagaya jaalatu,30
oromoon mirgaa dirqama beeka,30
oromoon ummata safuu tartiiba beeku,30
oromoon hawaasa seeraan bulu,30
oromoon hundee bilisummaa wal qixxummaati,30
bilisummaan qaamaa qalbii oromoo biraa dhalate,30
oromoon namiyyuu dursee namoomaaf kabaja kenne,30
oromoon guddaa,30
abiyyi nama bara dukkanaa injifannoo oromoo raage,30
itoophiyaaf amanamuun oromoo ganuu miti,30
oromummaan dhugaa,30
oromoon dhugaaf dhugaan jiraata,30
oromummaan safuudha,30
oromoon xiqqaa guddaa safeeffata,30
oromummaan jaalala,30
oromoon jaalatee uumaa uumama waliin jiraata,30
oromummaan walooma,30
oromoon ajandaa waloo leellifata,30
oromummaan bilisummaadha,30
oromoon mirga dubbii namaaf laata,30
oromummaan seera kabajuudha,30
oromoon mari'atee seera tumata,30
oromummaan gootummaa,30
oromoon biyyaaf lubbuu laata,30
oromummaan arjummaa,30
oromoon buusaa gonofaa hirphaan jiraata,30
oromummaan qarummaa,30
oromoon barnoota beekumsaaf bakka guddaa laata,30
oromoon waliin dhabe irratti wal dhabe hin qabu,30
oromoo akaakuu maratu gidiraa qilinxoo maa'ikalaawwii dhamdhame,30
oromoon galaana guddaa,30
gaafa mirga qonnaan bulaa oromoo dubbannu mirga qonnaan bulaa tigraay gumuz dhiisuu hin dandeenyu,30
oromoon liqimfama jedhanii yaaddoon rakkachuun bilaasha,30
oromoon ijaarsa biyya qooda guddaa qabaachaa ture,30
oromoon daangaa daangaa socho'e birmadummaa biyyaa irratyi qoosaan hin jirre firaafis diinaafis ergaa dabarsee jira,30
oromoon injifataadha,30
oromoon ummata gootummaafi goota horuufi horachuun beekamudha,30
dirree oromoon gootummaasaa agarsiiseefi galmeesse hedduudha,30
ijaarsa biyyaafi mootummaa gaheen gootota oromoo olaanaadha,30
artiifi atileetiksii itoophiyaa guddisuu oromoon dorgomaa hin qabu,30
birmadummaa itoophiyaa tiksuufi kabachiisuu oromoon gita hin qabu,30
gabaabumatti itoophiyaa itoophiyaa taasise kabaja hore gootota oromooti,30
alii birraa gumaata ijaarsa oromoofi itoophiyaa gumaacheen niishaanii olaanaa mno badhaafamee jira,30
