artistoonni oromoo magaala sulultaa jiraatan qindeessummaa weellistuu hawwii tazarraatiin har'a hawaasa magaalichaa waliin ta'uun magaalichatti qulqulleessuun barattoota maatiinsaanii harka qalleeyyii ta'aniif meeshaa barnootaa deggaran,0
galeessi qabsoo oromoo sumaalee ture pmns ob musxafee muhaammad,0
oromoon bara qabsoorra ture galeessa qabsoosaa sumaalee taasifaatee ture beekamaadha,0
gaggeessitoota qabsoo oromoo ammaa waliinis waliif dagalee ta'uu mirkaneessuufi hariiroon ganamaa itituuf waliin jaalala guddaan hojjechaa jiraniif kabajaa qabnuuf olaanaadha ob musxafee muhaammad,0
orommoofi sumaaleen daangaa dheeraa waliin qooddachuu keenyaan wal qabatee walitti bu'insoti xixiqqoon marga bishasniifi daangaan wal qabatee darbee darbee uumamu qaamolee walitti bu'iinsa sabaatti geddaruu barbaadan dhaabbachuun hundeerraa dhabamsiisuudhaafis qindoominasn hojjenna,0
ibsa kabajaa ayyaana hora finfinneefi hora arsadee ilaalchisuun gumiin tokkummaa abbootii gadaa oromoo ibsa kennaniiru,0
oromoon magaalaa keessaa dhiibamee keessaa godaaneefi salphifametti irreecha nagaa tokkummaafi jaalalaa saba addaan hin qodiin hammachuun waliin kabajatudha,0
ummanni oromoo gaaffii dheeraa ture irreecha hora finfinnee kabajachuuf wareegamni kaffalaa tures deebii argate ta'eefi oromoon biyya keessaafi biyya alaa jiru lagaan amantaafi siyaasaan wal hin qoodiin guyyaa seena qabeessa miidhagfachuu qabna,0
irreechi oromoo qofa hin ta'in saboota kuush hundaafi jaallattoota oromoo maraati,0
aadaa waldhagahuu kabajuu qabnu cimsachuun tokkummaa nageenyaaf dursa kennun barbaachisadha jedhan abbootiin gadaa godina horroo guduruu wallaggaa,0
irreechi sirna galateefannaa uummanni oromoo yerootti bacaqii gannaa darbee booqaa birraatti ceuutti waliin tauun waaqasaa galateeffatu kadhatudha,0
abbootiin gadaa godina horroo guduruu wallaggaa obn dubbisees aadaa waldhagahuu oromoon qabuun murtee gamtaa abbootiin gadaa dabarsan dhagahun hojiirraa oolchuu qabna jedhan,0
murteen gamtaa abbootii gadaa dabarsan fayyuummaa nageenya hawaasaaf yaadame taeef hawaasni oromoo beekee murtiichaa kabajuu qabas jedhan,0
irreechi oromoota biratti ayyaana ulfinaafi kabaja guddaadhaan kabajamu ta'uu jiddu galli aadaa oromoo beksise,0
irreechi oromoota biratti ayyaana ulfinaafi kabaja guddaadhaan kabajamuudha jedhan daareektarri olaanaa jiddu gala aadaa oromoo obbo dirribaa tarrafaa,0
ayyaanni irreechaa ayyaana ulfinaafi kabaja olaanaadhaan oromoota maraan kabajamuudha jedhan obbo dirribaan,0
jaarmiyaalee sirni gadaa oromoofi addunyaaf gumaache keessaa tokkoofi guddaan jaarmiyaa irreechaati jedhan obbo dirribaan irreechi sirna waaqa tokkicha uumaa hundaa tae ittiin galateeffatanidha,0
ummanni oromoo kabajaafi ulfina waaqayyoof qabu ittiin ibsatu sirna galateeffannaa ykn irreechati jedhan,0
irreechi oromoo falaasama galateeffannaa ykn dhugeeffannaa oromoon addunyaa ittiin humna waaqaa ibsu jireenya raaju dhoksaa ykn iccitii jiruufi jireenyaa dhalootaaf ykn labata aanuuf ittiin ibsudhas jedhan obbo dirribaan,0
ummata oromoo biratti irreechi iddoo adda addaatti gaggeeffamu tauyyuu gurguddoon irreecha tulluufi malkaati jedhan obbo dirribaan,0
irreechi baranaas wayita kabajamuus akkaataa gamtaan abbootii gadaa oromoo ergaa dabarsaniin dhibee covid 19 ofeegaa namoota murtaaeen tahuu qaba jechuunis dhaamaniiru daareektarri olaanaan jiddu gala aadaa oromoo obbo dirribaa tafarraa obn,0
ummanni oromoo falaasama haaraa addunyaan hin beekne kalaqee falaasama caasaalee garaagaraa ijaaree ijoolleesaa umuriisaarraa kaasee geggeessummaatti qopheessuudhaan duudhaalee seera akkaataa ittiin walii galu ilaafi ilaameen sabaatti barsiisee ijaaruun waraanaaf qophaaee mooee biyyaafi saba balifatee ummata seenaa addaa hojjette tauunsaa beekama,0
yaa oromoo tolu tokkummaadha,0
duudhaalee oromoo babalifannaa duwwaa hin tain oromummaan hammachuu barsiise,0
oromoon boojiee ilma boojuu ilmaatti guddifachuu barsiise,0
oromoon ijoollee haadhaa abbaa hin qabne abbaa taee guddifachuu barsiise,0
oromoon waraannaan mooa waraanaan nama haammata nama hin ajjeesu,0
oromoon moouuf fudhatu guyyaa tokkoof gabrummaa amanee fudhatee hin beeku,0
maaliif oromoon jaarraa tokkoo oliif qabsaaee injifannoorraa mooachuuf rakkate jennee qoodameefi,0
waggoota afur duratti dhdoun haaromsaatti gaafa galu oromoon qabsaaa umurii lakkaaaa guyyaa guyyaadhaan aarsaa kaffalaa mooachuu hin dandeenyee,0
oromoon jarmiyaalee siyaasaa maqaasaatiin dhaabbatanii qabsaaaniin daangeffamee hafu hin tain abdii furmaata afrikaa tauusaa hubachuun barbaachisaadha,0
oromoon booicha keessaa bahuu qaba oromummaan boouu hin barsiifne taeef,0
oromoon beela duwwaa hin tain quufas dandaee buluu dandauuf garmalee quufuufi sirbuun hin barbaachisu,0
garmalee quufuu sirbuun bara 1983 4 oromoorratti fide hin dagatinaa,0
yaa diinota oromoon bulchuu duwwaa hin tain ijaaruu beekuuf gabaabaa oromoon kaleessa falaasama gadaa addunyaaf kennetti falaasama haaraa afrikaafi addunyaaf saayinsawa taeen kennee isninitti agarsiisuuf waadaan gala,0
oromoon sirna gadaa abbaa gadaa qofa miti qabu seera baasus qaba taeef waaeen olaantummaa seeraa haaraa miti,0
oromootiin daldaluun hin dandaamu,0
paartii kudha shan digdama taanii oromoo dadhabsaa jiraachuun hin barbaachisu,0
oromoo lixaa oromoo bahaa oromoo hunduu oromoo taeef jarmiyaalee baayee hin barbaachisu baayate 2 3 qofti oromoof gahaadha,0
oromoon xawalwaallee hin jaalatu taeef warri dhaabattanii achi daldaltan achi dhaabattanii daldaltan ofiifis sabaafis hin taatan,0
ummanni oromoo guutuun gaaffii dinagdee ummata keenyaa qeerroof dargaggoof gaaffii murteessadha,0
oromummaan barsiise sabaafi sab lammii hammachuu wal kabajuun waliin jiraanna,0
oromoon dammaqee tokkummaan ceuu qabu yaada mooataa qabaachuu qaba,0
oromoon walirratti duuluu dhiisee waliif duuluu eegaleera obbo abbaaduulaa gammadaa,0
fedhiin dhuunfaafi ilaalchi siyaasaa qabnu taus dantaa ummata oromoorratti waliin dhaabbachuutu eegama ,0
oromoon tokko tahee dhaabbatu,0
oromoon hara mooe gaafa garaan hundaa walitti booye,0
mareen hariiroo obbolummaa ummatoota oromoo amaaraa waliin taasifame milkaa'eera shimallis abdiisaa,0
mareen obbolummaa saboota oromoofi amaaraa gidduutti magaalaa ambootti deemsifame milkaaaa ture jedhan ob shimallis waltajjii saboota lamaan gidduutti burjaajjii jiruuf deebii kennedha,0
afaan oromoo afaan federaalaa tauuf mootummaan amaaraas milkaaina afaanichaatiif hojjetu tauu ifoomsee jira,0
waltajjiin oroomaaraa ambootti geggeeffamaa ture xumurame,0
aanaa prz bmno obbo shimallis abdiisaa ummata oromoof dhaamsa dabarsan,0
aanaa bulchiinsa mootummaa oromiyaa obbo shimallis abdiisaa waltajjjii hariiroo obbolummaa saboota oromoo amaaraa magaala ambootti kaleessa taa'amerratti dhimmoota ijoo ummanni oromoo xiyyeeffannaa guddaa kenneera mootummaa cinaa dhaabbachuun hojjechuu qaburratti dhaamsa dabarsan,0
oromoon siyaasaan bilisoomee jira,0
hoggansi kenninu halkanii guyyaa dinagdeedhaan oromoo bilisoomsuudha,0
qeerroo qarreen hayyuunii hawaasni oromoo bal'aan hojii misoomaa hojjechuuf karoorfanne milkaa'uuf gargaaraa gaafatan obbo shimallis abdiisaa,0
ibsamni sabboonummaa oromummaas ammaan hojiidhaan qabeenyaa beekumsa horachuudhaan ta'uu qabus eeran obbo shimallis abdiisaa,0
oromiyaatti walitti dhufeenya ummattootaa cimsuuf afaan oromoo afaan amaaraa dabalataan afaanoota ityoophiyaa 3 barnoonni laatamu taasiisuun aadaa walii baraniif karoorfamee hojjetamaa jiraachuu obbo shimallis abdiisaan dubbatan ibsaniiru,0
obbolummaan amaaraa oromoo siyaasa shiraatiin hin diigamu,0
rakkoo nageenyaa amaaraa godina addaa oromootti mudateen miidhaa ulfaataan lubbuu qabeenya lammiilee nagayaa gahuu hubannee jirra,0
obboleewwan amaaraa oromoo amaaraa godina addaa oromoo nagayaaf jaalalaan waliin jiraachaa turan,0
ummanni amaaraa ummanni oromoo obboleeyyan bara rakkoo baldhinaa ta'uu paartiin badhaadhinaa oromiyaa hubata,0
amaaraa godina addaa oromoo walloo godina shawaa kaabaatti rakkoo mudate tasgabbeessuuf mootummaan humnoota hidhatanirratti tarkaanfii fudhatu ta'uu prees sakreetariin waajjira muummee ministiraa obbo nugusuu xilaahuun beeksisan,0
walitti dhufeenyi uummatta oromoo amaaraa obbolummaa baraa baratti darbu gabaabaatti addaan ba'uu hin dandeenyedha,0
galli aadaa oromoo akkaadaamii afaan oromoo hundeessuuf waltajjii marii ogeeyyoota hirmaaraachise jioota jahan dhufu kessatti qopheessu tahuu beeksiise,0
daareekteerri olaanaa gala aadaa oromoo obbo dirribaa tarrafaa obn'tti himanitti akkaadaamii afaan oromoo hundeessuufi dhimma kanarratti muuxannoo naannoleerraa fudhachuun yaadi kaumsaa tokko qopheessuun mariif dhiyaata,0
giduu galli aadaa oromoo qorannoo afaan oromootiin afoolaafi ogbarruu galmee jechootaa caaslugaa moggaasa jechootaafi waaltina afaan oromoo irratti jioota 6'n aanaan baldhinaan karoorfatee hojjeetu tahuu obbo dirrribaan dubbataniiru,0
kora afaan oromoo tokko qopheessuun dhimma guddina afaan oromoo hundeeffama akkaadaamii afaan oromoofi dhimma waaltinaa afaan oromoo irratti ogeeyyii afaanii waliin mariin taaama,0
barruun waaltiina afaan oromoo irratti xiyyeeffattu wiirtuun jildiin 14ffaas maxxanfamee ummata gahas jedhan obbo dirribaa tarrafaa,0
amaarri dhufe oromoon dhufe saba walitti buusu,0
oromoon mammaaku 'korma ba'u gooranatti beeku' jedha jedhan obbo hundeessaa boonsaa haacaaluun innuma ijoollummaa korma ture jedhu,0
weelluu 'maal mallisaa' jedhu art haacaaluun imalli dheeraa oromoon mirga kabachiisuuf godhu maaliif galma hin geenye gaafata,0
oromoon wantoota hedduu shanitti qoodee ilaala uumaa waliinis walqabsiisa fakkeenyaaf gadaan oromoo shan odaa shan jaarsoliin dhimma biyyaa ilaalan shanee jaarsaa jedhamu shanan seera baastotaas jiru,0
uummanni oromoo maaliif wantoota shanitti qooduu filate falaasamni lakkoofsa shan jiru maali wantoonni oromoon shanitti qoodee ilaalu maalfaadha,0
duudhaan lakkoofsi shan jiruufi jireenya oromoo keesatti qabu maali,0
uummanni oromoo maaliif wantoota shanitti qooduu filate falaasamni lakkoofsa shan jiru maali,0
wantoonni oromoon shanitti qoodee ilaalu maalfaadha,0
tokkummaa gadi hin dhiisinaa har'as tokkummaan barbaachisa borus tokkummaan nubarbaachisa biraa hin qabdu oromoon,0
tokkummaa jabeessaa nuhoo goobanaa lamaan gaaffiif deebii bbc waliin godhe irratti dubbate,0
oromoon eebbaan bana eebba fudhadhaa,0
oromoon bakka badhaadherra taa'uunsaa tasa hin fakkaa,0
oromoon hantuuta mana keessaa hin bineensa alaarratti qabsaa'uu qaba,0
yunvarsiitiin wallaggaa seenaa afaan oromoo jalqabaati jedhame barattoota afur afaan oromoon sadarkaa digirii sadaffaatti barsiisee eebbaaf qopheesse,0
barattoonni yunivarsiitii wallaggaatti qorannoo afaan oromootiin qopheessanii dhiyeessan kunneenis bakka garaatii seenaa hojjechuu isaaniitiif yunvarsiitii dinqisiifannaa hedduu argachaa jiru,0
bakka oromoon jiru hunda odaan jira,0
'bakka baankiin dhuunfaa hin jirretti qonnaan bulaan oromoo daldalaan oromoo eenyurraa liqeeffata,0
odeessaalee har'aa guyyaa sanbataa biraan geenyu suura maanguddoon uffata aadaa oromoon miidhaganii farda harkisaa ka'an eegalla,0
oromoon fardaaf jaalala addaa qaba,0
oromoon itoophiyaan biyya kooti afaan afaan hojii biyyattii jedhu hedduu gammachiisa '' dr abiy ahmed,0
geetuu kootu weellisaa qaro dhabeessa finfinnee afaan oromoon weellisaa jiru,0
oromoon finfinnee gahee akkamii qabaachuu qaba jedhurratti hojjenna,0
shamarran oromoo finfinnee eenyummaa hin beekneefi oromummaa isaaniitti mataa hin qabannerratti hojjenna shamarran rakkatanis nigargaarra teessuu waldichaa dubartoota finfinnee shamarree tigist kumsaa,0
ummanni oromoo ummata guddaa biyya itoophiyaatiin alalleen biyyoota biraa garaa garaa hedduminaan jiraata,0
'galmi dhugaa bilisummaa oromooti kaayyoo gootonni oromoo wareegamaniifi '',0
kan oromoon hawwee dhabe aarsaa kamuu gaafatuu guyyaa tokko argachuu dandau '',0
obbo bulchaa dammaqsaa ogeessa diinagdeeti jalqabaaf nama paarlaamaa afaan oromootiin dubbataniidha,0
oromoon sirna gadaan mootummaa ofiin bulchu hundeeffachuu danda'a,0
oromoon wayita mammaakuun wal eebbisu ''bunaa nagaa hin dhabinaa'' jedha,0
uummanta oromoo waliin amantii qofa hin hunda waliin qabna ustaaz raayyaa,0
ustaaz raayyaa abbaa maccaa barsiisaa amantii ta'anis quuqqaa saba oromoo kaasuun wayita dubbatan dhagahamu,0
bara adda bilisummaa oromootti makaman kaasanii dhimma mirga oromoof dubbachuurraa duubatti hin jenne jedhan ustaaz raayyaan,0
hacaaluun gaaffiifi deebii omn waliin taasiseen jechi dubbateefi namoonni hedduu yaadatan ani oromoof qaaliidha jedhu ture,0
weellisaa beekamaan oromoo haacaaluu hundeessaa waxabajjii 29 2020 ali waxabajjii 22 2012 galgala sa'a 3 30 irratti magaalaa finfinneetti rasaasaan rukutamee ajjeefame,0
ejjennoon 'paartii badhaadhinaa' afaan oromoof carraamoo yaaddoo,0
oromoof gaaffiin deebiyuun hafee wantota madaa tutuqqan mootota kaleessa gabroomsaa turan dhiitaa turan fixaa turan harkaafi harmasaa muraa turan faarsuun mufii uumeera jawaar mohaammad,0
obn namoota 'oromoof oolmaa oolan' jedheef beekamtii kenne,0
oromia broadcasting network obn qophii addaa bara haaraa finfinnee galma gala aadaa oromootti qopheesseen ''qabsaa'ota hayyoota ummata oromoof oolmaa guddaa oolaan'' jedhe badhaasuun beekamtii kenneef,0
dubbi himtuun hawaasa oromoo ameerikaa kutaa bulchiinsa minisootaa mirga oromoof dubbachuun beekamtuu najaat hamzaa hiriira hawwaasni oromoo gochaa jiru ilaalchisee bulchiinsa sadarkaa gadi jirurraa qabee federalaatti gaaffii dhiyeeessaa jiran bbc'tti himte,0
odaan muka oromoof hiika addaa qabuudha,0
osa'n qabsoo oromoof maal buuse,0
naamusa qabsoo ummatni oromoo rasaasni irratti roobuu gaggeesseefi haaloo bahuuf hin yaadiin haala jiruuf dinqisiifannaa qabas jetti aadde fatiyaa awwal,0
yakkaa waldhabdee oromoofi sumaalee gidduutti tureef qaamni gaafatamu beekamaadha gaafatamu,0
oromoonni ormaa jedhamaniifi biyya keeniyaa jiraatan intala reefu dhalatte ilma ofiitiif kaadhiman beektuu,0
ganna sadiin abiy ahimad ministira muummee itoophiyaa tahuun wayita muudaman sabni oromoo cancalli baroota dheeraaf ture kufetti fudhate,0
ji'oota jahan darban oromoonni 64 ajjeefaman 1400 akkanumaan qabamanii hidhamaniiru jedha gabaasni 'oromia support group' baase,0
oromoonni booranaa kaawuntii qubataniis iddoo jilaa aadaa ufii mullisan ardaa gadamoojjii jedhamu qabu,0
ayyaanni irreechaa waltajjii oromoonni miliyoonaan uffannaa aadaa godinoota adda addaa uffatanii bakka tokkotti mul'atan diizaayiniiwwan uffata aadaa haaraa kalaqamanis irratti muldhatudha,0
oromoonni keenyaa jiran aadaafi afaan dag,0
oromoonni maccaa seenaa gootummaa abishee geerarsa sirbaa walaloo dhahu,0
oromoom jermen waajjira chaansileerii biyya sunii angela merkel duratti jalqaban,0
dubartootii oromoo awustiraaliyaa mormii twitter xuyyuuraan dabarfatan,0
oromoon ofitti haammata aadaa jibbaa nama ajjeesuu hin qabu hoogganaa waajjira kominikeeshinii mootummaa oromiyaa,0
oromoon bulchiinsa biraa filannoof dorgomuu danda'uu saboonni biroonis oromiyaa dorgomuuf mirga qabu obbo taayyee danda'aa,0
bahun keenyaa qofti oromoon mana hidhaati bahee oromoon mana hidhaa hin jirreetti hin lakkoofne qabsoo keessanis booddeetti hin hambisne jedhan obboo baqqalaa garbaa,0
partiileen morkattootaa oromoon socho'aan kongireessi federaalistii oromoo partiin abo filannoo bara 2012 geggeessamutti nagaa hirmaachuuf qophaawaa jiraachuu beeksisan,0
dhugeeffanna aadaa duudha oromootti dhibeen qorsa hin qabne balaan cimaan lubbuu namaa baasu mudatu namni safuu cabsu waaqirraa goru hamtuuf gurra kennuu jedhee amana oromoon dubbatu qorattoonni aadaa seenaa oromoo quba qaban obbo caalaa soorii abbaa caffee gumii tokkummaa abbootii gadaa oromooti,0
oromoon durilee cabe safuu gataa dhufuu ka'e ta'eef ummanni oromoo ilaalchota garaagaraa walitti fidee dhimma waliif tokkoomuun hojjatu,0
oromoon oromoo waliin wal lola jira saalfii jedha gumiin tokkumma abbotti gadaa,0
ayyaanni irreechaa ayyaana oromoon aadaa amantii ittiin ibsatu,0
oromoonni biyya alaa jiraatan maal hojjatan jiruuf jireenyi maal fakkaatinna,0
oromoonni naanoo waashingitan diisii ayyaana irreecha baranaa gaddaan aguggamanee dabarsine jedhan,0
oromoon kitaaba dubbisuu qaba dubbisuun guutuu nama taasisa jedhama dubbisnu,0
hiriirri dhaadannoowwan eenyummaa saba oromoofi oromummaa balaaleffachuun bahamaa jiru falaasama finxaaleeyyiifi calaqqee finxaalessummaati,0
irreechi bakka waaqa tokkicha uumaa hundaa tae marga jiidhaafi abaaboo qulqulluu qabatanii garaa qulqulluudhaan haaloofi mufii tokko oromoon waaqa galateeffatudha,0
oromummaan gaaddisa bilisummaa wal qixxummaa obbolummaati,0
oromummaa ityoophiyummaan waliif hirkoo,0
ityoophiyaa oromootuu tikse asiin gahe lola adawaa gootota gabayyoo gurmuu balachaa saafoo jeneraalota 11 lola irratti hirmaatan keessaa 9 oromoo ture,0
ityoophiyaa oromootu afrikaaf addunyaatti beeksise atleetti abbabaa biqilaa daraartu tullu abbichuufaa,0
itiyoophiyaaf yaadani oromoo dagachuun hin taatu,0
bosonni ummata oromoo biratti kabaja olaanaa qaba biqiltuu daa'ima isaatti ilaala namni biqiltuu mancaase adabama,0
calaqqee sirna gadaa oromoofi mallattoo eenyummaa ummatichaa ta'e sirna kabaja ayyaana irreechaa hora finfinneefi hora har dadii feestiivaala aadaa beekkamaa sadarkaa afriikaa gochuuf hojjetu ta'uu biiroon aadaafi tuurizimii oromiyaa beeksise,0
sirna kabaja ayyaanaa beekkamaa miiliyoonotaa oromootaafi ummata gurraacha afriikaanota maraa kanta'e dhiibbaafi cunqursaa 150 jalaa bahee ayyaana ummata oromoo qofa hintaane ayyaana ummataa gurraacha afriikaa sadarkaa idil'addunyaatti kabajamaa jiru,0
ummanni oromoo seena adawaa gahee ol'aanaa taphate firiis ormiis beeka injifannoo gootonni oromoo irratti adawaa irratti galmeessise badhaadhinaan dabaallama,0
burqaan badhaadhinaa sirna gadaa oromoo,0
badhaadhina filachuun oromummaa jabeessuu,0
oromoo diina hin qabu diinni qaama tokkummaa humna diigu,0
oromoon hunduu ce'uu barbaadne kabaja barbaadne injifannoon arganne harka bubbulee fayyadamuu barbaadne finxaalessitoota dhumaaf cabsuu barbaadne rakkina fuulduratti dhufuuf jiru jalaa ooluu barbaadne fuuldura oromoo ifa taasisuu hawwine cichinee hooggantoota oromoo biyya bulchaa jiraniifi paartii badhaadhinaa deeggaruufi utubuu qabna,0
firri oromoo dhugaan oromoo qofa ta'ettan hubadha,0
oromoon waliif ajajame wal hubate wal inaafuu dhiise dhimmotni hundinuu salphaatti to'atamu,0
paartii badhaadhinaa filachuun injifannoo uummata oromoo tiskuudha,0
paartii badhaadhinaa filachuun injifannoo oromoo tiksuudha,0
paartii badhaadhinaa filachuun oromoon oromiyaa ijaaru filachuudha,0
paartii badhaadhinaa filachuun oromoon itoophiyaa hoogganu filachuudha,0
paartii badhaadhinaa filachuun oromoon afriikaa kabajamu filachuudha,0
paartii badhaadhinaa filachuun addunyaan oromoof xiyyeeffannoo kennitu filachuudha,0
paartii badhaadhinaa filachuun siyaasa oromoo itoophiyaa sirriitti hubachuudha,0
uummanni oromoo dheeradhaaf mirga barbaade deeggaruu barbaade mormuuu yaada bilisaan tarkaanfachiisuu mulqamee,0
dr abiyyi ahmad oromoodha,0
akka oromoon biyya bulchaa jiru hin amanne oromoo qofa obbo leencoo lataa,0
oromoon biyya bulchaa jiru saboonni hundi shakkii tokko amananii fudhatan biyya bulchaa jiru amanee hin fudhanne oromoo qofa jedhan hayyuun siyaasaa gameessi obbo leencoo lataa,0
oromoon mootummaasaa tumsachuun dirqama jedhan obbo leencoon yeroon oromoon afaan tokko dubbachuu qabu tauus eeraniiru tauu baannaan keenyaafis badnee biyyas balleessina ibsan,0
oromoon dhala namaa hundaaf kabaja qaba,0
oromoon bilisummaaf gatii kanfalee qabsaaye,0
oromoon ummata nagaya jaalatu,0
oromoon mirgaa dirqama beeka,0
oromoon ummata safuu tartiiba beeku,0
oromoon hawaasa seeraan bulu,0
oromoon hundee bilisummaa wal qixxummaati,0
bilisummaan qaamaa qalbii oromoo biraa dhalate,0
oromoon namiyyuu dursee namoomaaf kabaja kenne,0
oromoon guddaa,0
abiyyi nama bara dukkanaa injifannoo oromoo raage,0
itoophiyaaf amanamuun oromoo ganuu miti,0
oromummaan dhugaa,0
oromoon dhugaaf dhugaan jiraata,0
oromummaan safuudha,0
oromoon xiqqaa guddaa safeeffata,0
oromummaan jaalala,0
oromoon jaalatee uumaa uumama waliin jiraata,0
oromummaan walooma,0
oromoon ajandaa waloo leellifata,0
oromummaan bilisummaadha,0
oromoon mirga dubbii namaaf laata,0
oromummaan seera kabajuudha,0
oromoon mari'atee seera tumata,0
oromummaan gootummaa,0
oromoon biyyaaf lubbuu laata,0
oromummaan arjummaa,0
oromoon buusaa gonofaa hirphaan jiraata,0
oromummaan qarummaa,0
oromoon barnoota beekumsaaf bakka guddaa laata,0
oromoon waliin dhabe irratti wal dhabe hin qabu,0
oromoo akaakuu maratu gidiraa qilinxoo maa'ikalaawwii dhamdhame,0
oromoon galaana guddaa,0
gaafa mirga qonnaan bulaa oromoo dubbannu mirga qonnaan bulaa tigraay gumuz dhiisuu hin dandeenyu,0
oromoon liqimfama jedhanii yaaddoon rakkachuun bilaasha,0
oromoon ijaarsa biyya qooda guddaa qabaachaa ture,0
oromoon daangaa daangaa socho'e birmadummaa biyyaa irratyi qoosaan hin jirre firaafis diinaafis ergaa dabarsee jira,0
oromoon injifataadha,0
oromoon ummata gootummaafi goota horuufi horachuun beekamudha,0
dirree oromoon gootummaasaa agarsiiseefi galmeesse hedduudha,0
ijaarsa biyyaafi mootummaa gaheen gootota oromoo olaanaadha,0
artiifi atileetiksii itoophiyaa guddisuu oromoon dorgomaa hin qabu,0
birmadummaa itoophiyaa tiksuufi kabachiisuu oromoon gita hin qabu,0
gabaabumatti itoophiyaa itoophiyaa taasise kabaja hore gootota oromooti,0
alii birraa gumaata ijaarsa oromoofi itoophiyaa gumaacheen niishaanii olaanaa mno badhaafamee jira,0
oromoon duudhaasaa ganamaatti deebie rakkoon keessoosaa furama obbo kabbadaa deessisaa,0
sirna gadaa barsiisuu beekumsa achirraa argamu qofa hintaane duudhaafi eenyummaa oromoo barachuudha,0
irreechi hora finfinnee deebi'uun ummatni oromoo aadaasaa bareedaa qabatee miliyoonotaan ba'ee handhuura oromiyaa finfinnee irreecha jaarraa tokkoofi walakkaaf dhabee ture deebi'ee kabajatu taasisuun siyaasas ta'e seenaa oromoo hiikoo guddaa qaba,0
dhuguma dhiiroo oromoon hammataa dha jennu ragaa qabatamaa qabanneetii beeki,0
oromoon lakkuu jira obbo leencoo lataa,0
oromoon hammachu beekaan abbichuu,0
oromoo ta'ee wareegama hacaaluu hundeessaatti hin aariin hinjiru,0
hacaaluun goota hayyuudha leenca mallattoo qabsoo bilisummaa oromooti,0
oromoon qopheessuu qaba,0
guyyaa gaafa oromoon biyya bulchuu jalqabeerraa kaasee sabni tokko dhugumasaa oromoon loluuf jira sabni biraa mormaan sirbaa hudduun hirba,0
oromoon jibbaa miti sirna hin jibba,0
addunyuma kanarraa sabni oromoon gittu hin jirtu,0
waanti oromoo hin fayyanne abos hin fayyadu,0
oromoon qabu bor abashaatuu fudhata jedhee gurguree ilmaan jalaa fixe ilmaan isaammoo hardha abbaa deebi'ee bituu dadhabee mana kiraa lakka'a,0
oromoon kennaa guddaa dachee kanaati,0
oromoon matumti isaayyuu jaalala,0
oromoon araarsaadha,0
oromummaan boonna oromoon tuqamu walirratti dhumna,0
oromoon calluma jedhee jiraate horii ta'a,0
addunyaa kanarra sabni garboomee garboomuu amanee fudhate baay'een jirullee oromoo garboomus garbummaa hin fudhanne hin jiru,0
hardha oromoon itoophiyaa bilisoomsee boqochiisera,0
oromoo ulfina aragadha,0
oromoon hammataa jaalataa saba nagayaaf dhaabbate,0
ummanni oromoo gaaffii dheeraa ture irreecha hora finfinnee kabajachuuf wareegamni kaffalaa tures deebii argate ta'eefi oromoon biyya keessaafi biyya alaa jiru lagaan amantaafi siyaasaan wal hin qoodiin guyyaa seena qabeessa miidhagfachuu qabna,0
duudhaan hammachuu ummanni oromoo ittiin jiraatee gahe ittiin diina hir'iseefi ittiin injifateedha,0
oromoon hin dhumu,0
oromoon baandaa hin jaalatu seenaa akkasii hin qabnu,0
dhimma biyyaa irratti oromoon qoosa hin beeku adwaan ragaadha,0
qabsoo oromoon taasiseen diina injifannee oromoon biyya bulchu gammadee keessi qabbanaa'ee biyyatti gale,0
paartileen siyaasaa walitti dhufanii bilisummaa oromootiif qabsaa'an maaliif paartii cimaa tokkotti hin dhufne,0
finfinneen jalattus jibbitus oromooti,0
oromoon itoophiyaati itoophiyaanis oromooti dr abiyyi ahmad,0
manni utubaa hin dhaabatu oromoon utubaa itoophiyaati,0
ciminni oromoo cimina itoophiyaati,0
biraatiin ciminni itoophiyaa cimina oromoo hin yaadamu jechuudha,0
ummanni oromoo utubaa itoophiyaa qofa hin hangadhas,0
hangafni sirna gadaa oromoo bakka guddaa qaba,0
hooggansi oromoo kaleessa tokkummaa oromoo ijaaree siyaasa oromoo boqonnaa haaraatti ceesise tokkummaa itoophiyaa tokkummaa oromoo irratti ijaaruun siyaasa itoophiyaa boqonnaa haaraatti ceesisuudhaaf halkanii guyyaa hojjechaa jira,0
oromoon galaana,0
 oromoon galaana iddoo tokkotti dhaabdu miti,0
injifannoo oromoon siyaasaadhaan seenaa gonfatee eegsiisanii ittii fufsiisuuf,0
oromoon dinagdeedhaan itoophiyaa utubuuf tokkummaa ummataa biyyatti madaala eeganii badhaadhiinaan ceesiisuuf filannoon hoggansa dr abiyyi ahimad alii,0
kabajamaa jaalatamaa obbo lammaa magarsaa seenaa qabsoo oromoo oromoon afaan masara mootummaa jalqabaaf walgahe dhiimma irratti marii'atu ifa tahen sirni adwui jijjiiramu qabu beekkumsa barbaachiisu hundaan mala barbaachiisu hundaan oromoon tokkummaan tumsuu qabu dhaamaniiru,0
hawaasa oromiyaatiif nageenya mirkanneessuun injiffannoon oromoon siyaasaan gonfate badhaadhinaan fulla'u taasiisuu gahe bakka bu'ummaa hin qabne humna qabuu ,0
muldhata jen taaddasaa birruu 'oromoon barachuu qaba' jedhu,0
